show_id,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,type
80149282,The Violin Player,bauddhayan mukherji,"ritwick chakraborty, adil hussain, nayani dixit, sonam stobgais",india,"December 1, 2016",2016,nr,72 min,"Dramas, Independent Movies, International Movies","An unemployed Bollywood session violinist in Mumbai finally lands a small gig, but it's what happens on his way home that proves truly transformative.",Movie
80154176,Yo-Kai Watch: The Movie,mark risley,"johnny yong bosch, joey d'auria, alicyn packard, melissa hutchison, paul greenberg, brent pendergrass","japan, united states","December 1, 2016",2016,tv-y7,96 min,"Anime Features, Children & Family Movies","Nate's special Yo-Kai Watch is missing. He travels back in time to meet the watch's inventor, his grandfather. Together, they must restore history!",Movie
80097475,When Two Worlds Collide,"heidi brandenburg, mathew orzel",unknown,"peru, united states, united kingdom","November 30, 2016",2016,tv-14,103 min,"Documentaries, International Movies",This documentary takes a hard look at how indigenous peoples clashed violently with the Peruvian government over land and economics in the Amazon.,Movie
80141787,Beauties of the Night,maría jose cuevas,"olga breeskin, lyn may, rossy mendoza, wanda seux, princesa yamal",mexico,"November 25, 2016",2016,tv-ma,92 min,"Documentaries, International Movies","Back in the days of disco, Mexico had its own stars of the night. This documentary casts new light on former queens of the Mexican burlesque scene.",Movie
80109415,Gilmore Girls: A Year in the Life,unknown,"lauren graham, alexis bledel, kelly bishop, scott patterson, yanic truesdale, matt czuchry, liza weil, milo ventimiglia, sean gunn, keiko agena, rose abdoo, melissa mccarthy",united states,"November 25, 2016",2016,tv-14,1 Season,"TV Comedies, TV Dramas, Teen TV Shows","Set nearly a decade after the finale of the original series, this revival follows Lorelai, Rory and Emily Gilmore through four seasons of change.",TV Show
80049871,Michael Che Matters,oz rodriguez,michael che,united states,"November 25, 2016",2016,tv-ma,61 min,Stand-Up Comedy,"""SNL"" star Michael Che takes on hot-button topics like inequality, homophobia and gentrification in this stand-up set filmed live in Brooklyn.",Movie
80107037,Ludo,"qaushiq mukherjee, nikon","ranodeep bose, soumendra bhattacharya, subholina sen, ananya biswas",india,"November 22, 2016",2015,tv-ma,88 min,"Horror Movies, Independent Movies, International Movies","Needing a secluded place for a late-night tryst, two couples stow away in a mall after hours, but are quickly ensnared in a gruesome and deadly game.",Movie
80077402,Mercy,chris sparling,"james wolk, caitlin fitzgerald, tom lipinski, dan ziskie, michael godere, michael donovan, dion graham, constance barron",united states,"November 22, 2016",2016,tv-ma,88 min,"Dramas, Thrillers",Two brothers clash with their half-siblings when a visit home to see their dying mother surfaces old secrets and becomes a fight for survival.,Movie
80107219,The Land of Cards,qaushiq mukherjee,"joyraj bhattacharya, rii, soumyak kanti debiswas, anubrata basu, tillotama shome, maya tideman, tinu verghese, immaduddin shah, sayani gupta",india,"November 22, 2016",2012,tv-ma,113 min,"Dramas, Independent Movies, International Movies",A royal prince arrives on an island of fascist rule and inspires a rebellion among its women in this hallucinogenic adaptation of a classic play.,Movie
80124725,Carlos Ballarta: El amor es de putos,"jan suter, raúl campos delgado",carlos ballarta,mexico,"November 21, 2016",2016,tv-ma,67 min,Stand-Up Comedy,"Carlos Ballarta mocks daily life in Mexico, including public transit, the education system and the corn seller who betrays your confidence.",Movie
70230138,Donald Glover: Weirdo,"shannon hartman, michelle caputo",donald glover,united states,"November 19, 2016",2012,nr,65 min,Stand-Up Comedy,"Fearlessly funny stand-up comic and sitcom star Donald Glover puts on a live show in New York, confessing his love for Cocoa Puffs and Toys ""R"" Us.",Movie
80117534,Colin Quinn: The New York Story,jerry seinfeld,colin quinn,united states,"November 18, 2016",2016,tv-ma,62 min,Stand-Up Comedy,"The ""SNL"" veteran performs his off-Broadway show about the history of New York and the people who shape its personality. Directed by Jerry Seinfeld.",Movie
80115031,Divines,houda benyamina,"déborah lukumuena, jisca kalvanda, kévin mischel, majdouline idrissi, oulaya amamra, yasin houicha","france, qatar","November 18, 2016",2016,tv-ma,107 min,"Dramas, Independent Movies, International Movies",A shrewd teenager and her wisecracking best friend plan to get rich or die trying by following in the footsteps of a flashy female drug dealer.,Movie
80120640,La Niña,unknown,"ana maría estupiñán, sebastian eslava, juan sebastián aragón, diego vásquez, carlos velazquez, marcela benjumea, melisa caceres, michelle orozco, alberto cardeño, constanza camelo, fernando arévalo",colombia,"November 18, 2016",2016,tv-ma,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",A former Colombian guerrilla fighter faces challenges as she reintegrates into society and tries to overcome her traumatic memories.,TV Show
80029708,Sour Grapes,"jerry rothwell, reuben atlas",unknown,united kingdom,"November 18, 2016",2016,nr,85 min,Documentaries,A dizzying chronicle of excess and deception dissects a fascinating case of fine-wine fraud and the con man who cheated investors out of millions.,Movie
80123729,Paranoid,unknown,"indira varma, robert glenister, dino fetscher, neil stuke, christiane paul, lesley sharp, kevin doyle",united kingdom,"November 17, 2016",2016,tv-14,1 Season,"British TV Shows, Crime TV Shows, International TV Shows","When a woman is brutally murdered on a playground, a group of detectives find themselves drawn into a dark conspiracy as they search for the killer.",TV Show
80119125,Brown Nation,unknown,"rajeev varma, shenaz treasury, kapil bawa, remy munasifi, omi vaidya, melanie chandra, sana serrai, jonathan horvath, akaash singh",united states,"November 15, 2016",2016,tv-14,1 Season,TV Comedies,An Indian American man living with his artistic wife and contentious father-in-law struggles to handle his household and a foundering IT company.,TV Show
80117532,Dieter Nuhr: Nuhr in Berlin,volker weicker,dieter nuhr,germany,"November 15, 2016",2016,tv-ma,69 min,Stand-Up Comedy,"The cerebral and popular German cabaret comic expounds his theories on gender norms, primal instincts and a decidedly gastrointestinal Big Bang.",Movie
80116008,Little Baby Bum: Nursery Rhyme Friends,unknown,unknown,unknown,2025-01-26 05:26:09.662133,2016,tv-ma,60 min,Movies,"Nursery rhymes and original music for children accompanied by bright, playful animation engage and educate about numbers, shapes, colors and more.",Movie
70260514,Mumbai Cha Raja,manjeet singh,"rahul bairagi, arbaaz khan, tejas parvatkar, dhanshree jain, salman khan, aftab khan",india,"November 15, 2016",2012,tv-14,77 min,"Dramas, Independent Movies, International Movies","This coming-of-age tale follows Rahul, a young boy growing up in a Mumbai slum whose alcoholic father abuses him and his mother.",Movie
80127995,Oliver Stone's Untold History of the United States,oliver stone,oliver stone,united states,"November 15, 2016",2013,tv-pg,1 Season,Docuseries,"This documentary series offers an alternative take on modern American history, focusing on underreported events that shaped the nation's character.",TV Show
80107990,The Beginning of Life: The Series,estela renner,unknown,brazil,"November 11, 2016",2016,tv-pg,1 Season,"Docuseries, International TV Shows, Science & Nature TV","Using breakthroughs in technology and neuroscience, this series examines how environment affects infants – and how infants can affect our future.",TV Show
80091658,True Memoirs of an International Assassin,jeff wadlow,"kevin james, andy garcia, zulay henao, maurice compte, kelen coleman, andrew howard, rob riggle, leonard earl howze, yul vazquez, kim coates, daniel zacapa, ron rifkin, jeff chase",united states,"November 11, 2016",2016,tv-14,98 min,"Action & Adventure, Comedies","After his publisher markets his crime novel as a memoir, a novice author finds himself forcibly recruited into a deadly political plot in Venezuela.",Movie
80134093,Einsatzgruppen: The Nazi Death Squads,unknown,paul bandey,france,"November 10, 2016",2009,tv-14,1 Season,"Docuseries, International TV Shows","This documentary series examines the Einsatzgruppen, Nazis responsible for the mass murder of Jews, Romani and Soviet prisoners in Eastern Europe.",TV Show
80134279,Kathleen Madigan: Bothering Jesus,lorene machado,kathleen madigan,united states,"November 10, 2016",2016,tv-ma,71 min,Stand-Up Comedy,"The Irish American comic riffs on everything from growing up in Missouri, signing up her parents to be Uber drivers and anything to do with bacon.",Movie
80114869,Case,unknown,"steinunn ólína þorsteinsdóttir, magnús jónsson, þorsteinn bachmann, jóhanna vigdís arnardóttir, birna rún eiríksdóttir, elma stefania agustsdottir, bergur þór ingólfsson, halldóra geirharðsdóttir, arnar jónsson, davíð freyr þórunnarson, björn stefánsson, nína dögg filippusdóttir, hjortur jóhann jónsson",iceland,"November 9, 2016",2015,tv-ma,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",A smart lawyer whose drinking and recklessness send him on a path of self-destruction finds new purpose investigating a teenager's apparent suicide.,TV Show
80045820,Danger Mouse,unknown,"alexander armstrong, kevin eldon, stephen fry, ed gaughan, shauna macdonald, dave lamb, morwenna banks",united kingdom,2025-01-26 05:26:09.662133,2016,tv-y7,2 Seasons,"British TV Shows, Kids' TV",The world's greatest super-spy returns to save the world with the help of hapless hamster Penfold and a collection of state-of-the-art gadgetry.,TV Show
80148275,My Way,antongiulio panizzi,"silvio berlusconi, alan friedman",italy,"November 8, 2016",2016,tv-14,101 min,"Documentaries, International Movies","Former Italian prime minister Silvio Berlusconi opens up about his life, including his sex scandals, corruption trials, and friendship with Putin.",Movie
80117461,"Dana Carvey: Straight White Male, 60",marcus raboy,dana carvey,united states,"November 4, 2016",2016,tv-ma,64 min,Stand-Up Comedy,Emmy-winning comedian Dana Carvey blends pitch-perfect takes on big personalities with so-true-it-hurts stories from his life as a dad of millennials.,Movie
80127600,Qué pena tu serie,unknown,"ariel levy, andrea velasco, lucy cominetti, ignacia allamand, paz bascuñán, claudia celedón, nicolás martínez",united states,"November 4, 2016",2015,tv-ma,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows","Javier is happily in love with Sofia, so when she breaks up their perfect life, he has to get her back – or maybe try finding a new perfect love.",TV Show
80117533,The Ivory Game,"kief davidson, richard ladkani",unknown,austria,"November 4, 2016",2016,tv-14,112 min,Documentaries,"Filmmakers infiltrate the corrupt global network of ivory trafficking, exposing poachers and dealers as African elephants edge closer to extinction.",Movie
70243696,Thorne: Scaredy Cat,benjamin ross,"david morrissey, eddie marsan, aidan gillen, o.t. fagbenle, lorraine ashbourne, sandra oh, tom brooke, joe absolom",united kingdom,"November 2, 2016",2010,nr,125 min,"Dramas, International Movies","Heading a new team whose aim is to crack the cases that leave others stumped, detective Tom Thorne finds himself on the hunt for two serial killers.",Movie
70243692,Thorne: Sleepyhead,stephen hopkins,"david morrissey, eddie marsan, aidan gillen, o. t. fagbenle, lorraine ashbourne, natascha mcelhone, sara lloyd-gregory, aisling loftus, sarah niles, joshua close, brian mccardie","united kingdom, australia, canada, united states","November 2, 2016",2010,nr,125 min,"Dramas, International Movies","Investigating a series of attacks on young women, detective Tom Thorne is dragged back into the nightmares of his past as he races to find a killer.",Movie
80144358,A Grand Night In: The Story of Aardman,richard mears,julie walters,united kingdom,"November 1, 2016",2015,tv-pg,59 min,Documentaries,"Aardman Animations icons Wallace & Gromit, Morph and more join fans and collaborators for a retrospective celebrating the studio's 40th anniversary.",Movie
70157402,Highway to Heaven,unknown,"michael landon, victor french",united states,2025-01-26 05:26:09.662133,1988,tv-pg,5 Seasons,TV Dramas,"Under God's direction, angel Jonathan and ex-cop Mark help troubled souls overcome adversity and embrace honesty, kindness and forgiveness.",TV Show
80111881,Inborn Pair,unknown,"annie chen, chris wang, hsieh kun da, puff kuo, jennifer hong",taiwan,"November 1, 2016",2011,tv-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies","Betrothed while in utero, a resort group president enters into an arranged marriage with a legal assistant. Despite their bickering, love blooms.",TV Show
80112186,Just You,unknown,"aaron yan, puff kuo, katherine wang, dean fujioka, lyla lin, lin yu-pin",taiwan,"November 1, 2016",2013,tv-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies","When her uptight new boss and landlord starts a war on office romances, plucky Liang-liang quickly starts looking for ways to get him to lighten up.",TV Show
80112079,Love Around,unknown,"george hu, annie chen, mandy tao, jack lee, tan ai-chen, jian chang, wang chuan",taiwan,"November 1, 2016",2013,tv-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies","After a chance meeting at a ballpark, the kind son of a former gangster tries to help an outgoing radio DJ get over her recent heartbreak.",TV Show
80112077,Love Family,unknown,"chris wang, serena fang, jack lee, amanda chou, yin fu, rabbit yang, meng-sheng shen",taiwan,"November 1, 2016",2013,tv-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",A wealthy heir's search for a nameless childhood sweetheart leads him to an inn run by a family with three sisters. But which one is his true love?,TV Show
80112075,Love Me or Leave Me,unknown,"ann hsu, chris wang, alan kuo, k'ang-i lee, albee huang",taiwan,"November 1, 2016",2012,tv-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies","When a marriage-phobic woman hires a seductress to test how faithful her eager-to-wed boyfriend is, her plan takes an unexpected turn.",TV Show
70303291,Love Now,unknown,"annie chen, george hu, bobby dou, vivi lee, harry chang, esther yang, mandy wei",taiwan,"November 1, 2016",2012,tv-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies","When her loved ones cook up a morbid plan to make her take time off from work, Yang Yiru goes on a vacation, truly believing she has terminal cancer.",TV Show
80097360,Norman Lear: Just Another Version of You,"heidi ewing, rachel grady","norman lear, george clooney, bill moyers, john amos, russell simmons, louise lasser, rob reiner, jon stewart, amy poehler",united states,"November 1, 2016",2016,nr,91 min,Documentaries,"This documentary turns the spotlight on the man behind the iconic ""All in the Family,"" with comments from friends, family and famous collaborators.",Movie
80006168,Santa Pac's Merry Berry Day,moto sakakibara,"erin mathews, sam vincent, andrea libman, ashleigh ball, ian james corlett, brian drummond, lee tockar, matt hill, richard newman",unknown,"November 1, 2016",2016,tv-y7,44 min,Movies,Pac aims to keep Berry Day the happiest day ever by unraveling a curious mystery about his parents and thwarting Betrayus's plan to capture Santa Pac.,Movie
80093212,Spanish Affair 2,emilio martínez lázaro,"dani rovira, clara lago, karra elejalde, carmen machi, belén cuesta, berto romero, rosa maría sardà, alfonso sánchez, alberto lópez, josep maria riera",spain,"November 1, 2016",2015,nr,107 min,"Comedies, International Movies, Romantic Movies",Spanish provincialism is put into the spotlight as a man from the Basque Country embarks on a mission to keep his daughter from marrying a Catalan.,Movie
60000545,The Interview,craig monahan,"hugo weaving, tony martin, aaron jeffery, paul sonkkila, michael caton, peter mccauley",australia,"November 1, 2016",1998,nr,101 min,"Cult Movies, Dramas, Thrillers","When a man who's seemingly lost everything is grabbed by police for questioning, it starts a twisted cat-and-mouse game between him and a detective.",Movie
80025702,The Last Days of Chez Nous,gillian armstrong,"lisa harrow, bruno ganz, kerry fox, miranda otto, kiri paramore, bill hunter",australia,"November 1, 2016",1992,r,93 min,"Classic Movies, Dramas",Successful writer Beth's tepid marriage and home life face a new round of challenges when her footloose younger sister arrives for an extended visit.,Movie
80128692,Tree Man,"jon reiner, brad rothschild",unknown,canada,"November 1, 2016",2015,tv-pg,82 min,Documentaries,"Entrepreneurs from Vermont and Quebec sell Christmas trees on the streets of New York, becoming a cherished part of neighborhood holiday traditions.",Movie
80156369,Winter of Our Dreams,john duigan,"judy davis, bryan brown, cathy downes, baz luhrmann, peter mochrie, mervyn drake, margie mccrae",australia,"November 1, 2016",1981,nr,86 min,"Classic Movies, Dramas","After the death of a long-ago lover, married philanderer Rob tracks down her friend, a drug-addicted prostitute desperate to escape her dead-end life.",Movie
80144588,Women Behind Bars,unknown,unknown,united states,2025-01-26 05:26:09.662133,2010,tv-14,3 Seasons,"Crime TV Shows, Docuseries","This reality series recounts true stories of women who have been convicted for murder, including an in-depth examination of each crime.",TV Show
1145882,Young Tiger,mu chu,"qiu yuen, charlie chin, jackie chan, hu chin, nan chiang",hong kong,"November 1, 2016",1973,nr,81 min,"Action & Adventure, International Movies","Aided only by a tough female police officer, a Hong Kong taxi driver tries to escape from gangsters pursuing incriminating evidence left in his cab.",Movie
80092857,Pup Star,robert vince,"makenzie moss, jed rees, david deluise, carla jimenez, tom everett scott, diedrich bader, george newbern, bonnie somerville, john ratzenberger",canada,"October 29, 2016",2016,g,92 min,"Children & Family Movies, Comedies","After a singing pup with big dreams of stardom gets dognapped and escapes with a friend's help, her journey home is a fun, music-filled adventure.",Movie
80094648,I Am the Pretty Thing That Lives in the House,osgood perkins,"ruth wilson, bob balaban, lucy boynton, paula prentiss","canada, united states","October 28, 2016",2016,tv-14,89 min,"Horror Movies, International Movies, Thrillers",A nervous nurse who scares easily finds herself caring for an ailing horror novelist while living in a house with hidden secrets.,Movie
80066073,Into the Inferno,werner herzog,werner herzog,"united kingdom, germany, canada","October 28, 2016",2016,tv-pg,107 min,Documentaries,"With stunning views of eruptions and lava flows, Werner Herzog captures the raw power of volcanoes and their ties to indigenous spiritual practices.",Movie
80123740,The African Doctor,julien rambaldi,"marc zinga, aïssa maïga, bayron lebli, médina diarra, rufus, jonathan lambert, jean-benoît ugeux",france,"October 28, 2016",2016,tv-pg,94 min,"Comedies, Dramas, International Movies","Happily escaping a dictatorship, a Congolese doctor transplants his family to a small French village, where culture shock sets in for everyone.",Movie
80123741,They Are Everywhere,yvan attal,"yvan attal, benoît poelvoorde, charlotte gainsbourg, valérie bonneton, dany boon, grégory gadebois, denis podalydès, françois damiens, yamée couture, freya mavor, rivka michaeli","france, belgium","October 28, 2016",2016,tv-ma,110 min,"Comedies, International Movies","In counseling sessions with his therapist, preoccupied Yvan shares stories of anti-Semitism and what it's like to live as a Jew in modern France.",Movie
80094260,Trailer Park Boys: Out of the Park: Europe,unknown,"mike smith, john paul tremblay, robb wells",canada,"October 28, 2016",2016,tv-ma,1 Season,"International TV Shows, TV Comedies","The Trailer Park Boys are thrilled to get a free trip to Europe, until they arrive and learn about their corporate sponsor's unusual requirements.",TV Show
80123742,West Coast,benjamin weill,"devi couzigou, mathis crusson, victor le blond, sullivan loyez, pierre-françois martin-laval, hugo chalan-marchio",france,"October 28, 2016",2016,tv-ma,81 min,"Comedies, Dramas, International Movies",Four small-town French teens who style themselves after American rappers set out to avenge a classroom insult and end up on a mind-blowing adventure.,Movie
80095197,7 años,roger gual,"paco león, juana acosta, juan pablo raba, alex brendemühl, manuel morón",spain,"October 27, 2016",2016,tv-ma,77 min,"Dramas, International Movies",Loyalties are tested and cruelties revealed when four business partners spend a tense evening debating who will pay for the crime they committed.,Movie
80066079,Containment,unknown,"david gyasi, christina marie moses, chris wood, kristen gutoskie, claudia black, george young, hanna mangan lawrence, trevor st. john",united states,"October 21, 2016",2016,tv-14,1 Season,"TV Dramas, TV Thrillers","When a ferocious contagion sweeps through Atlanta, authorities impose a precarious quarantine on the city while scrambling to find a cure.",TV Show
80117443,Joe Rogan: Triggered,anthony giordano,joe rogan,united states,"October 21, 2016",2016,tv-ma,64 min,Stand-Up Comedy,"Unleashing his inquisitive, intense comedic style, Rogan explores everything from raising kids and Santa Claus to pot gummies and talking to dolphins.",Movie
80089199,A Family Affair,tom fassaert,tom fassaert,"netherlands, denmark, south africa","October 16, 2016",2015,tv-pg,111 min,"Documentaries, International Movies",The filmmaker hunts for the missing puzzle pieces of his family history during a visit with a complex and controversial figure: his grandmother.,Movie
80123743,A Mighty Team,thomas sorriaux,"gérard depardieu, chantal lauby, medi sadoun, ilian bergala, blanche gardin, patrick timsit, barbara cabrita, jean dell, thomas vandenberghe, théo fernandez, léa lopez",france,"October 15, 2016",2016,tv-14,97 min,"Comedies, International Movies, Sports Movies","When a fit of anger leads to a serious injury, a sidelined soccer star returns to his hometown and reluctantly agrees to train the local youth.",Movie
70258995,Berserk: The Golden Age Arc I - The Egg of the King,toshiyuki kubooka,"hiroaki iwanaga, takahiro sakurai, toa yukinari, yuki kaji, minako kotobuki, takahiro fujiwara, yoshiro matsumoto, kazuki yao, aki toyosaki, rikiya koyama, kenta miyake",japan,"October 15, 2016",2012,tv-ma,77 min,"Action & Adventure, Anime Features, International Movies","Loner Guts is recruited by Griffith and his band of mercenaries, but their ensuing success as a full-fledged army could lead to a horrible fate.",Movie
70208801,Bleach The Movie: Fade to Black,noriyuki abe,"masakazu morita, fumiko orikasa, aya hirano, hiroshi kamiya, mitsuaki madono, ryotaro okiayu, kentaro ito, shinichiro miki, satsuki yukino, masaaki tsukada",japan,"October 15, 2016",2008,nr,94 min,"Action & Adventure, Anime Features, Sci-Fi & Fantasy","When his mind is fogged by a scimitar-weilding stranger, Mayuri destroys his laboratory, unleashing a cloud of reishi that lays waste to the Seiretei.",Movie
70260383,Bleach the Movie: Hell Verse,noriyuki abe,"masakazu morita, fumiko orikasa, kazuya nakai, noriaki sugiyama, kentarô itô, yuki matsuoka, ryotaro okiayu, romi park",japan,"October 15, 2016",2010,nr,94 min,"Action & Adventure, Anime Features, Sci-Fi & Fantasy","When a group of vicious Sinners plots to escape from this eternal prison in Hell, they discover that Substitute Soul Reaper Ichigo is the key to their freedom. The Sinners launch an attack and in the process kidnap Ichigo's younger sister.",Movie
80123744,Blind Date,clovis cornillac,"mélanie bernier, clovis cornillac, lilou fogli, philippe duquesne, grégoire oestermann, oscar copp, boris terral, manu payet",france,"October 15, 2016",2015,tv-14,91 min,"Comedies, International Movies, Romantic Movies","A passionate pianist and a soulful puzzle maker who treasures silence aren't the best neighbors, but things get interesting when they start to date.",Movie
70204970,DEATH NOTE,unknown,"kappei yamaguchi, alessandro juliani, mamoru miyano, brad swaile, ai satou, saffron henderson, akeno watanabe, lisa ann beley, aya hirano, shannon chan-kent, haruka kudo, kelly metzger, hideo ishikawa, brian dobson, hiroki takahashi, sam vincent, shido nakamura, brian drummond, naoya uchida, chris britton",japan,"October 15, 2016",2006,tv-14,1 Season,"Anime Series, Crime TV Shows, International TV Shows","When a Japanese high schooler comes into possession of a mystical notebook, he finds he has the power to kill anybody whose name he enters in it.",TV Show
70105699,Naruto Shippûden the Movie: Bonds,hajime kamegaki,"junko takeuchi, noriaki sugiyama, chie nakamura, kazuhiko inoue, satoshi hino, shinji kawada, nana mizuki, showtaro morikubo, rikiya koyama, motoko kumai, unsho ishizuka",japan,"October 15, 2016",2008,tv-14,93 min,"Action & Adventure, Anime Features, International Movies","When strange ninjas ambush the village of Konohagakure, it's up to adolescent ninja Naruto and his long-missing pal, Sasuke, to save the planet.",Movie
70124999,Naruto Shippuden: The Movie,hajime kamegaki,"junko takeuchi, chie nakamura, yoichi masukawa, kôichi tôchika, masako katsuki, keiko nemoto, kazuhiko inoue, masashi ebara, showtaro morikubo, romi park, ayumi fujimura, fumiko orikasa",japan,"October 15, 2016",2007,tv-14,95 min,"Action & Adventure, Anime Features, International Movies","The adventures of adolescent ninja Naruto Uzumaki continue as he's tasked with protecting a priestess from a demon – but to do so, he must die.",Movie
80088507,Power Rangers Dino Super Charge,unknown,"brennan mejia, camille hyde, yoshi sudarso, michael taber, james davies, claire blackwelder",united states,"October 15, 2016",2016,tv-y7,1 Season,Kids' TV,Just when you thought the Rangers' mission was accomplished there's an even more difficult challenge for them to face with the arrival of a new enemy.,TV Show
80080727,Spotless,unknown,"marc-andré grondin, denis ménochet, miranda raison, doug allen, liam garrigan, ciarán owens, kate magowan, tanya fear, naomi radcliffe, lucy akhurst, jemma donovan, niall hayes, brendan coyle","united kingdom, france","October 15, 2016",2015,tv-ma,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",The law-abiding owner of a crime scene cleaning service is forced into business with a powerful mob boss thanks to his irresponsible older brother.,TV Show
70309457,Vampire Knight,unknown,"daisuke kishio, ezra weisz, mamoru miyano, vic mignogna, yui horie, mela lee, risa mizuno, stephanie sheh, junichi suwabe, troy baker, jun fukuyama, bryce papenbrook, mai nakahara, laura bailey, soichiro hoshi, steve staley, susumu chiba, spike spencer, hiroki yasumoto, travis willingham, fumiko orikasa, wendee lee",japan,2025-01-26 05:26:09.662133,2008,tv-14,2 Seasons,"Anime Series, International TV Shows, Romantic TV Shows","At Cross Academy, two student disciplinary committee members are tasked with keeping the peace between a human class and a night class of vampires.",TV Show
80097472,Sky Ladder: The Art of Cai Guo-Qiang,kevin macdonald,cai guo-qiang,united states,"October 14, 2016",2016,tv-ma,80 min,Documentaries,"Known for his spectacular pyrotechnic displays, Chinese artist Cai Guo-Qiang creates his most ambitious project yet in this breathtaking documentary.",Movie
80075476,Mascots,christopher guest,"carrie aizley, sarah baker, bob balaban, ed begley jr., tom bennett, maria blasucci, jennifer coolidge, kerry godliman, matt griesser, christopher guest, john michael higgins, michael hitchcock, don lake, jane lynch, christopher moynihan, chris o'dowd, jim piddock, parker posey, harry shearer, fred willard, zach woods, susan yeagley",united states,"October 13, 2016",2016,tv-ma,95 min,Comedies,"Eager contestants don big heads and furry suits to vie for the title of World's Best Mascot in this offbeat, comic romp from Christopher Guest.",Movie
80127559,Justin Timberlake + the Tennessee Kids,jonathan demme,justin timberlake,united states,"October 12, 2016",2016,tv-pg,90 min,Music & Musicals,"On the final nights of a world tour, director Jonathan Demme captures what makes the show soar: gifted musicians, deft dancers and a magnetic star.",Movie
80091741,13TH,ava duvernay,unknown,united states,"October 7, 2016",2016,tv-ma,101 min,Documentaries,"In this thought-provoking documentary, scholars, activists and politicians analyze the criminalization of African Americans and the U.S. prison boom.",Movie
80115464,Russell Peters: Almost Famous,dave higby,russell peters,united states,"October 7, 2016",2016,tv-ma,73 min,Stand-Up Comedy,"The comic comes home to Toronto to sound off on cultural quirks, kids' furniture and bathroom visits, reveling in all things ridiculously human.",Movie
80113144,StoryBots Super Songs,unknown,"judy greer, jeff gill, erin fitzgerald, fred tatasciore, gregg spiridellis",united states,"October 7, 2016",2016,tv-y,1 Season,Kids' TV,"Characters from the popular StoryBots apps for early childhood education give musical lessons on math, science, history, behaviors, emotions and more.",TV Show
80041653,The Siege of Jadotville,richie smyth,"jamie dornan, guillaume canet, emmanuelle seigner, jason o'mara, mikael persbrandt, mark strong, michael mcelhatton, danny sapani, sam keeley, ronan raftery, mike noble, charlie kelly, conor macneill, fionn o'shea, conor quinlan, jordan mifsud","ireland, south africa","October 7, 2016",2016,tv-ma,108 min,"Action & Adventure, Dramas, International Movies","Besieged by overwhelming enemy forces, Irish soldiers on a U.N. peacekeeping mission in Africa valiantly defend their outpost in this true story.",Movie
80141858,LEGO Jurassic World: The Indominus Escape,michael d. black,"a.j. locascio, sendhil ramamurthy, fred tatasciore, jake johnson, lauren lapkus, zachary levi, bd wong, david gunning",united states,"October 4, 2016",2016,tv-y7,25 min,"Children & Family Movies, Comedies",The scientists of Jurassic World create a captivating and terrifying new creature that loves hot dogs. But what happens when the hot dogs run out?,Movie
80111818,Be with Me,unknown,"jason tsou, queen wei, river huang, fabien yang, tang chen-kang, figaro tseng",taiwan,"October 1, 2016",2015,tv-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas","They were the boy band to beat until fame tore them apart. Ten years later, five friends and an ex-love reunite and find themselves closer than ever.",TV Show
80116939,Be with You,unknown,"bobby dou, peijia huang, nylon chen, vivi lee, edison wang, serena fang",taiwan,"October 1, 2016",2015,tv-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas","After reconnecting with their girlhood crushes, two sisters find their lives turned upside down by surprising revelations and romantic intrigue.",TV Show
80128277,Bombshell,riccardo pilizzeri,"ande cunningham, mark mitchinson, mia pistorius, nathalie boltt, nathan lovejoy, colin moy, jay simon, coen falke, greta gregory, byron coll",unknown,"October 1, 2016",2016,tv-ma,86 min,Dramas,"In 1985, when a vessel protesting nuclear testing is sunk in New Zealand, local police fight to prove it was a terrorist plot by their French allies.",Movie
80094453,Chatô: The King of Brazil,guilherme fontes,"marco ricca, andrea beltrão, letícia sabatella, leandra leal, gabriel braga nunes, paulo betti, marcos oliveira, eliane giardini",brazil,"October 1, 2016",2015,nr,105 min,"Dramas, International Movies","The romanticized life of media mogul Assis Chateaubriand depicts him as the star of a televised trial, where his passions and achievements are judged.",Movie
80128338,Chewin' the Fat,unknown,"ford kiernan, greg hemphill, karen dunbar, mark cox, paul riley",united kingdom,"October 1, 2016",1999,tv-14,1 Season,"British TV Shows, TV Comedies","Petty criminals, dodgy decorators, full-bore Glaswegians and oddball documentary presenters converge in this sketch show that parodies Scottish life.",TV Show
