user_id,post_id,likes,shares
23025,462031,695508,89862
23026,784241,446170,192033
23027,813165,99349,46620
23028,86594,774356,63287
23029,232281,224772,72776
23030,624842,169556,63184
23031,688013,517332,108571
23032,194800,371783,48344
23033,882180,184651,82841
23034,149639,567217,112109
23035,944451,711514,290860
23036,876892,488762,92582
23037,889560,467684,78275
23038,390841,98604,779
23039,507632,462884,62561
23040,689952,492450,16382
23041,131959,626503,239692
23042,506149,83107,39023
23043,478551,461551,172207
23044,663083,58111,25450
23045,525624,129436,12348
23046,788636,180673,51558
23047,324244,437799,79527
23048,926882,706972,180769
23049,816175,434540,141483
23050,146553,208006,26404
23051,69519,596009,79753
23052,820099,98400,9832
23053,244720,543897,217328
23054,547031,242901,91095
23055,238383,399366,198323
23056,945455,664687,72140
23057,744530,527304,70467
23058,442273,731884,176286
23059,880120,278299,88853
23060,341454,263863,45557
23061,366641,293455,27311
23062,604190,663434,236409
23063,856943,758691,248493
23064,672510,640266,8724
23065,567097,635574,197070
23066,107476,691151,70937
23067,472800,657696,107636
23068,277928,127375,44589
23069,350038,346485,91881
23070,685577,654351,2738
23071,209999,353866,2121
23072,854430,449714,96070
23073,303589,268525,88889
23074,862821,440451,186324
23075,574217,70371,17217
23076,341202,720746,294007
23077,220739,357136,158612
23078,945221,704683,289638
23079,358500,153972,2778
23080,462675,144652,63328
23081,446187,704064,104598
23082,723288,722165,43510
23083,858342,377564,160155
23084,385898,38192,1241
23085,345722,265349,35687
23086,34016,530739,91794
23087,226178,486160,104827
23088,686315,313301,70481
23089,683801,250808,120354
23090,330910,425345,150071
23091,482666,746632,170299
23092,446204,598689,185306
23093,439107,621500,179073
23094,338043,789934,102358
23095,599372,288109,22879
23096,792032,695157,20684
23097,963436,479762,214024
23098,268710,636900,133365
23099,366167,384984,83741
23100,301545,242594,87790
23101,529131,256904,45965
23102,713758,575543,20946
23103,704768,564606,84787
23104,576322,70344,28258
23105,809136,701076,218590
23106,358549,253753,59133
23107,802489,331690,153663
23108,106817,101922,28619
23109,642879,449718,223076
23110,901972,291082,4441
23111,104794,277972,33415
23112,793314,215788,60015
23113,369233,405011,136938
23114,61114,331901,91368
23115,350156,292343,65092
23116,195877,90971,26556
23117,523181,292538,9309
23118,14233,51190,24697
23119,202503,320192,26758
23120,806241,707235,267221
23121,35170,578424,104360
23122,892048,264350,109846
23123,599724,721251,350713
23124,619134,594535,165534
23125,780527,791996,199772
23126,732245,387556,8227
23127,89064,219758,87324
23128,478404,127923,53708
23129,496142,582130,164111
23130,224962,294579,55498
23131,872451,620120,27309
23132,228745,225882,915
23133,629286,744416,201050
23134,589422,45070,13346
23135,896795,11449,1263
23136,221962,551332,121711
23137,973864,505265,86790
23138,860125,795646,55989
23139,447349,196811,64841
23140,820072,24878,11485
23141,902048,783153,162916
23142,662134,498283,74979
23143,548750,134316,1590
23144,107908,683116,159809
23145,583947,678467,249814
23146,369,161136,17307
23147,1846,61689,30242
23148,18181,481801,126904
23149,745376,516807,107323
23150,799557,211777,68663
23151,422812,120344,52546
23152,747273,721765,243021
23153,910630,427943,93137
23154,689411,587643,185718
23155,638611,367227,130980
23156,117136,302227,37455
23157,716126,49882,4901
23158,559192,222418,26980
23159,581751,619203,86844
23160,91834,430922,138036
23161,608895,162790,63514
23162,133740,468350,106128
23163,229951,513634,177099
23164,787170,66867,22568
23165,734651,317374,128174
23166,636487,182612,75526
23167,467940,198446,2653
23168,685529,441925,10235
23169,935382,474096,95088
23170,506691,95129,333
23171,609908,354191,151273
23172,236908,430631,185038
23173,984114,601419,65549
23174,635120,381191,144314
23175,257018,533272,125647
23176,579438,331906,28263
23177,608908,431762,143061
23178,293308,530256,195218
23179,380549,759070,3243
23180,301002,461002,151923
23181,775995,418344,152006
23182,612168,483947,85734
23183,455670,727804,9043
23184,949724,534924,79140
23185,141575,764682,319704
23186,451429,395422,148053
23187,361298,758924,251861
23188,431455,687985,59349
23189,684417,457547,129210
23190,962674,214671,61828
23191,448556,497722,14086
23192,216204,312452,63523
23193,133777,312250,129742
23194,921918,484754,95266
23195,449258,260983,90059
23196,199097,130868,16899
23197,693878,791782,367859
23198,873972,754417,49503
23199,641564,562115,38975
23200,337585,761152,333633
23201,618157,331123,32527
23202,202882,362445,137755
23203,192010,315323,17733
23204,795976,483193,133005
23205,361774,642469,207217
23206,597438,255460,73477
23207,135312,136920,29545
23208,585723,242183,74571
23209,724048,174360,24993
23210,811562,111715,9394
23211,553382,265342,60757
23212,295272,611504,202634
23213,614070,678150,228497
23214,933062,194311,33874
23215,699656,452002,159699
23216,317908,522985,245613
23217,238440,87702,9743
23218,664083,705422,38195
23219,343529,82436,3215
23220,968997,139977,18389
23221,184909,619297,135214
23222,798841,696463,18373
23223,547711,207586,29718
23224,242784,379075,107443
23225,35501,156822,20598
23226,33799,448976,51124
23227,208720,666219,138744
23228,803151,3105,684
23229,278182,622099,90383
23230,513163,578284,136555
23231,888155,631239,259243
23232,425674,751458,168918
23233,572543,23046,8513
23234,319530,320763,105313
23235,523897,574555,176743
23236,336410,259531,54695
23237,918713,373277,184902
23238,280954,455112,41135
23239,432675,507585,227053
23240,436080,643064,305298
23241,953310,448268,80104
23242,976716,579990,234929
23243,26333,686879,302006
23244,830270,163386,79176
23245,635206,253477,77730
23246,503742,552196,60960
23247,177034,440321,7322
23248,696822,236116,3869
23249,617111,553150,123792
23250,743386,281775,39665
23251,205031,571257,86232
23252,520371,738851,14042
23253,189762,4642,2278
23254,449703,163179,67094
23255,178595,46852,19214
23256,443464,233818,97100
23257,343725,193419,16213
23258,305026,490678,180903
23259,286235,765715,310076
23260,592904,318007,27185
23261,204789,564835,214156
23262,910695,645179,153934
23263,907464,149706,29998
23264,512710,4345,1679
23265,934631,778413,156873
23266,458976,152879,66931
23267,117994,394145,85291
23268,166402,169008,35660
23269,102985,368161,15977
23270,745145,600924,291537
23271,70346,157738,36474
23272,562665,775942,51334
23273,40250,336934,113216
23274,946968,307927,27630
23275,776897,223238,103898
23276,141597,730401,29036
23277,64541,654161,66198
23278,142449,361148,124240
23279,412682,140865,50154
23280,980896,72310,29209
23281,791257,71664,7025
23282,959982,9760,753
23283,486628,749747,224521
23284,987839,608579,135600
23285,228256,172686,32062
23286,77410,353873,85725
23287,394366,282035,128113
23288,689409,490067,59237
23289,483785,442948,28506
23290,100074,727148,243300
23291,96012,697426,267677
23292,996531,509339,253740
23293,63136,710265,223843
23294,379958,70302,18413
23295,615650,495929,149525
23296,175773,655928,53681
23297,944070,137587,24427
23298,40427,336541,147109
23299,261613,529563,36537
23300,268876,301923,52509
23301,272076,327455,26943
23302,281653,112565,41990
23303,892264,490074,135507
23304,803693,44374,22132
23305,668033,200455,71148
23306,981094,603071,77999
23307,96636,577539,39225
23308,647215,529485,74149
23309,354976,786518,300548
23310,156584,377822,112956
23311,444077,238406,37758
23312,544503,270464,25818
23313,754217,737438,28463
23314,828304,695577,337833
23315,875497,615359,32732
23316,538172,776042,86937
23317,506990,483288,148408
23318,135732,269991,88601
23319,237751,291414,72738
23320,281071,536084,46710
23321,897683,233704,33926
23322,234174,307345,112777
23323,630933,325398,29921
23324,638535,619325,283298
23325,481674,108465,43138
23326,31143,286833,127402
23327,848306,37435,6905
23328,861105,328847,48243
23329,908126,63921,15455
23330,147522,94303,46843
23331,475300,288721,85676
23332,398394,597726,138362
23333,473834,403080,20206
23334,792836,25210,4742
23335,705821,97030,48317
23336,315358,91964,1755
23337,540084,254439,73659
23338,10680,754834,35322
23339,61663,9629,3046
23340,606343,316282,150392
23341,726472,744482,355712
23342,153029,460785,70181
23343,196615,734322,264043
23344,825308,530823,248671
23345,734289,642885,188238
23346,531329,7265,2776
23347,670440,515691,44051
23348,362494,173661,47255
23349,581015,173798,70585
23350,701518,357608,88587
23351,94154,400913,178311
23352,532088,260411,73740
23353,282175,568598,67110
23354,802782,9534,3457
23355,757609,108553,12422
23356,163327,352210,90589
23357,311982,275200,83769
23358,164163,651795,263062
23359,858855,433079,198940
23360,484008,765927,70490
23361,658554,753313,205750
23362,708482,598712,219026
23363,833889,225890,25349
23364,169166,372518,3210
23365,87103,492890,121095
23366,509473,619309,26909
23367,208284,241210,114677
23368,581617,480504,12352
23369,645948,59070,1819
23370,59052,232956,25385
23371,829920,252980,11510
23372,615525,379275,147965
23373,745756,310610,79872
23374,216940,176060,59295
23375,393448,659693,286702
23376,987771,203467,3146
23377,294008,512853,241535
23378,651435,206007,16151
23379,231522,100825,18661
23380,209765,796758,137246
23381,610504,692122,117507
23382,154514,742558,317384
23383,550459,221206,59832
23384,109961,614790,234239
23385,94080,527682,263707
23386,848439,466702,76761
23387,627222,252103,37163
23388,888239,530460,40104
23389,740311,567010,273082
23390,128828,103890,8933
23391,166826,241795,46380
23392,944748,415438,173453
23393,137842,119781,13926
23394,802497,590232,247827
23395,619646,449043,64653
23396,647334,696096,164731
23397,656881,517880,223398
23398,245707,144298,16461
23399,131927,498791,211094
23400,136651,669694,112888
23401,120229,74446,14654
23402,577954,777325,93022
23403,358351,108628,40521
23404,150205,496082,35973
23405,928077,747811,81113
23406,541477,485241,5603
23407,46308,364368,11419
23408,215998,343486,154269
23409,631780,497419,72912
23410,236002,13989,830
23411,146446,427624,80686
23412,349409,646884,289947
23413,22030,284471,18384
23414,176061,738931,166243
23415,694843,730856,182222
23416,65864,215196,3795
23417,249399,654825,304634
23418,521334,127723,25745
23419,403802,744702,140874
23420,853824,359646,51358
23421,386713,172304,3781
23422,392735,158598,65023
23423,490841,179744,53336
23424,631482,691404,126740
23425,111050,237990,51198
23426,278404,561051,129287
23427,16489,753940,287571
23428,45608,477863,147381
23429,666095,9879,4626
23430,960873,475945,133486
23431,26407,608769,19221
23432,741327,408345,52986
23433,881716,497774,155478
23434,584769,283420,6200
23435,159082,514575,185615
23436,552712,343356,98412
23437,299636,204594,69529
23438,599372,88758,18434
23439,924452,413408,101494
23440,991117,357971,38128
23441,686418,195960,93644
23442,541058,556033,165423
23443,97275,322074,131148
23444,198858,620868,84093
23445,360687,3307,653
23446,470247,577139,137220
23447,844234,501791,225189
23448,591686,347975,40685
23449,286370,575423,51876
23450,854068,198474,67489
23451,610456,638346,149920
23452,512106,166411,54647
23453,678930,574651,282545
23454,112769,399492,74896
23455,933981,241462,43741
23456,767598,247836,15420
23457,872010,753404,370579
23458,87780,659908,2103
23459,197240,685580,145921
23460,768084,335584,45666
23461,265774,586275,82536
23462,372210,480482,98801
23463,215063,429964,61026
23464,587067,305904,151923
23465,109380,299306,9404
23466,601774,5078,741
23467,875248,9072,759
23468,631707,385223,62701
23469,159769,484397,76726
23470,713866,195605,43166
23471,509168,684170,231271
23472,617205,541623,246449
23473,480110,395417,196889
23474,788360,333473,56428
23475,599717,286551,101740
23476,110133,158941,48508
23477,577385,763906,339486
23478,292825,35395,8255
23479,346311,773369,246158
23480,380941,315297,123211
23481,72034,353382,86474
23482,248099,526103,78729
23483,648368,647437,309037
23484,679907,180081,32512
23485,436202,476845,141341
23486,300148,8024,3500
23487,400720,23292,6217
23488,679408,217346,6756
23489,876655,553991,197645
23490,917739,97782,6383
23491,76653,316357,26832
23492,230214,595941,227981
23493,486698,484429,155312
23494,858164,55765,12634
23495,431120,157150,38170
23496,786631,248844,112158
23497,847654,97212,2556
23498,314173,340779,97782
23499,992445,234672,83369
23500,371117,277966,135108
23501,126242,746247,349453
23502,270229,244369,120500
23503,637284,419407,108973
23504,682547,397776,9880
23505,70834,103344,27028
23506,291475,746814,321631
23507,257278,498476,93649
23508,28863,388724,159541
23509,838337,702010,199065
23510,760471,705356,125309
23511,489405,39042,1967
23512,887977,793225,217253
23513,523794,245337,103146
23514,574046,413781,127459
23515,207581,283282,130665
23516,23244,642788,154376
23517,308452,530968,111930
23518,344679,600869,162822
23519,748353,412277,20369
23520,80787,488066,187401
23521,294895,21713,4565
23522,939941,455300,209150
23523,493387,695238,218983
23524,143346,494305,48883
23525,488195,794470,169326
23526,523307,631923,112383
23527,10974,734911,247952
23528,598032,552418,273256
23529,829939,531947,95138
23530,984119,274629,60302
23531,648962,498595,215966
23532,33508,742603,124645
23533,985507,563999,2667
23534,758916,16257,1749
23535,216438,228706,20855
23536,237423,243737,14628
23537,311710,443499,203959
23538,757507,399393,42455
23539,566315,365255,165100
23540,590407,773758,105476
23541,765634,21746,4303
23542,933924,724474,233232
23543,101272,639483,151658
23544,580365,531995,157647
23545,924310,586945,98234
23546,115366,428421,165420
23547,854515,294089,27173
23548,874117,268397,80950
23549,769964,571904,189803
23550,958274,725761,160887
23551,66341,376944,24972
23552,49991,501162,241936
23553,225952,561159,137522
23554,188945,320373,118173
23555,331162,282812,6506
23556,658339,245363,61447
23557,804122,638166,40193
23558,175763,106234,43036
23559,375785,157836,78615
23560,447702,508796,82541
23561,28869,628742,280687
23562,514425,76661,26669
23563,500486,304879,64419
23564,732559,307590,117176
23565,952412,769929,219588
23566,268367,689936,26771
23567,485577,739925,278343
23568,608751,191809,19423
23569,82940,468994,87549
23570,690065,280007,86492
23571,925756,164761,43896
23572,553324,477689,134223
23573,624644,409836,137821
23574,21161,735836,103449
23575,630499,298150,136361
23576,520017,230044,43941
23577,248464,535143,190626
23578,378828,17897,7986
23579,585248,270623,60786
23580,521804,486745,117736
23581,322819,571487,67557
23582,961516,41717,10908
23583,903230,413147,152014
23584,709992,651407,5634
23585,203386,697461,80374
23586,876661,636410,71255
23587,850953,56838,2824
23588,378307,487990,112540
23589,243524,497452,28281
23590,980210,85800,2481
23591,912077,472629,120062
23592,775216,123081,44494
23593,384020,519138,230423
23594,106981,681503,79481
23595,326301,193676,67282
23596,973699,159467,4028
23597,10230,758363,210016
23598,579372,339581,98617
23599,631648,27139,1681
23600,44432,740433,248032
23601,987912,231419,48432
23602,786743,335901,108628
23603,258225,94487,28144
23604,934784,261282,16525
23605,136080,123809,50328
23606,706050,718156,350880
23607,853431,596478,65146
23608,436875,114735,1363
23609,111784,417706,114315
23610,333703,176582,64985
23611,197959,166492,37605
23612,263336,741379,298794
23613,365277,632428,98130
23614,152347,249830,73188
23615,497644,761213,60871
23616,966858,318632,48411
23617,610338,570465,116230
23618,357729,770505,376245
23619,66828,60938,9949
23620,265086,133134,9770
23621,595990,507785,86097
23622,948387,11272,1053
23623,773197,357372,106102
23624,734177,653636,128244
23625,182864,342773,85156
23626,988013,550518,17884
23627,996114,300824,25848
23628,851476,415368,44653
23629,588320,746515,351289
23630,390666,33350,5639
23631,403594,72790,18120
23632,66610,404452,188074
23633,282640,85681,35819
23634,830668,542303,140047
23635,232745,766680,53823
23636,828053,621536,280027
23637,988674,432088,64256
23638,670075,437849,215966
23639,555184,161871,17647
23640,975377,488528,221822
23641,318851,796323,174170
23642,498152,459573,103781
23643,197138,68324,6698
23644,686082,559471,19616
23645,939758,715052,105126
23646,66840,197802,88985
23647,130439,211799,34937
23648,75870,642119,285963
23649,433088,750815,367460
23650,185394,450972,24608
23651,285955,5822,1723
23652,554210,474254,193913
23653,253946,3096,985
23654,846207,489927,100703
23655,924413,612655,33156
23656,413028,172223,83989
23657,495365,243047,87734
23658,729598,46417,17566
23659,65616,557725,33281
23660,427684,1765,301
23661,200740,616694,235655
23662,453801,599119,9511
23663,23278,587076,238202
23664,634248,336975,102292
23665,72482,271346,56664
23666,599343,730733,99441
23667,154017,658679,71295
23668,488928,60054,28226
23669,263146,467749,102413
23670,654487,644610,165094
23671,152040,791914,43400
23672,5859,141488,23209
23673,107849,783502,133281
23674,404786,351366,147591
23675,936568,108725,15084
23676,548832,171305,76944
23677,938627,236459,70453
23678,763200,593878,197972
23679,693247,329598,109759
23680,687885,188192,60482
23681,246892,216058,53312
23682,877498,554538,178596
23683,260228,675994,137857
23684,176623,672719,59516
23685,332356,289412,109488
23686,812883,677011,259088
23687,301819,211460,101669
23688,179564,498766,68444
23689,506211,223717,18986
23690,754707,492895,165193
23691,615787,557740,241506
23692,304586,228934,14151
23693,819302,532441,74094
23694,64199,417975,69003
23695,849940,126636,35572
23696,331472,179980,50039
23697,740429,565161,134504
23698,428173,553450,154800
23699,442947,266260,8413
23700,3765,112287,11067
23701,88131,572516,38193
23702,347449,77448,24653
23703,610554,105656,26926
23704,785107,336290,38325
23705,564576,768312,37090
23706,460923,123403,58402
23707,606165,425551,161276
23708,477626,291170,28443
23709,641314,408966,84934
23710,683348,178388,10777
23711,123069,301201,18890
23712,28599,710108,257779
23713,580308,271404,32599
23714,729909,734341,352888
23715,697041,168631,55935
23716,344974,701293,212081
23717,435448,381613,154038
23718,767761,344094,168584
23719,489858,457719,31426
23720,938260,474549,29611
23721,237431,777236,106071
23722,127420,185545,84307
23723,365149,581821,180368
23724,940800,640507,170221
23725,132203,311078,31828
23726,292830,213737,73906
23727,641590,629616,230097
23728,618066,302226,79
23729,916469,597899,21588
23730,955669,596174,85521
23731,866184,385917,43771
23732,451223,138751,40376
23733,277070,608427,278129
23734,219681,766147,352217
23735,982179,700564,29923
23736,233563,400661,43780
23737,957619,676211,33749
23738,869239,686628,327970
23739,190811,151675,23920
23740,718983,52400,3638
23741,150833,142129,10286
23742,874128,259689,55695
23743,828113,380526,22631
23744,266480,471682,226490
23745,690515,384484,143319
23746,566181,742814,329598
23747,696916,248999,117845
23748,375651,516977,214950
23749,322525,643261,243516
23750,424578,377299,71899
23751,847135,260607,121875
23752,354177,274367,122265
23753,896979,120812,8678
23754,813942,563647,125918
23755,759484,676541,238046
23756,227433,189239,29363
23757,841800,763775,345497
23758,54668,162867,72205
23759,189576,498970,136918
23760,436377,230783,88625
23761,549374,478350,118658
23762,82981,704531,124109
23763,757898,344243,108512
23764,813830,663915,247667
23765,963551,653284,275721
23766,243195,50305,4241
23767,79892,53537,5143
23768,453371,586345,32200
23769,467181,670599,77667
23770,821686,723590,9402
23771,310952,373299,67438
23772,543345,294227,10025
23773,493012,234042,55696
23774,127065,313923,55320
23775,332889,684955,28885
23776,400499,213323,75008
23777,811770,480604,154530
23778,491704,244574,18661
23779,217151,380209,180909
23780,799625,319525,75477
23781,491398,219415,51304
23782,524834,107772,7631
23783,4098,491958,105666
23784,672299,263696,22876
23785,802604,343098,46441
23786,491522,161774,18574
23787,482881,738815,209543
23788,963836,139939,51386
23789,948578,672105,81565
23790,380035,476663,25668
23791,509047,749825,154062
23792,421304,451855,132151
23793,964563,727288,220724
23794,51718,282547,118971
23795,864651,577758,28013
23796,945628,638540,151447
23797,171933,663805,151096
23798,64266,367967,60399
23799,596745,1063,448
23800,879004,602242,115297
23801,27888,417938,130400
23802,249552,541408,155322
23803,285313,686169,192490
23804,991461,576758,207050
23805,948826,156923,4086
23806,691598,13818,4860
23807,577691,489033,93868
23808,908107,260293,65118
23809,446618,353329,20202
23810,977716,426529,129503
23811,547586,226528,12355
23812,313619,37705,8559
23813,461670,415114,151744
23814,818254,356576,127173
23815,316864,601502,34294
23816,414879,302434,109837
23817,664004,37066,13684
23818,342792,529310,165835
23819,540934,795060,283902
23820,951885,30781,14095
23821,608348,414042,68664
23822,270301,327293,149040
23823,963943,606759,88012
23824,59366,627243,5413
23825,178330,409581,65335
23826,149973,427424,67560
23827,464304,353657,110797
23828,6949,531022,54814
23829,106632,705161,252104
23830,395020,419477,120070
23831,315180,493621,104539
23832,350244,507961,59328
23833,766269,427438,102939
23834,988972,71052,8187
23835,570721,470283,41637
23836,505497,727067,320228
23837,200124,497803,55511
23838,721006,43223,14078
23839,879760,189536,72785
23840,824880,554372,224415
23841,37118,588266,121874
23842,36992,671823,83277
23843,238041,177274,43840
23844,401670,775912,157337
23845,944200,351150,160957
23846,314221,36162,6764
23847,699766,631353,312234
23848,919490,397605,2170
23849,639914,197106,21507
23850,376500,86619,42389
23851,236615,507266,22690
23852,758440,772645,364409
23853,932380,313040,137568
23854,124226,749630,140808
23855,300913,360739,3658
23856,831959,190565,75022
23857,561374,488394,32580
23858,960022,200554,410
23859,950463,279906,88147
23860,210279,292840,91416
23861,328898,671509,287128
23862,550673,155061,901
23863,735945,198697,20983
23864,722475,726953,128065
23865,980719,84234,22459
23866,539691,579316,117875
23867,673572,39834,13666
23868,533001,335501,165414
23869,938611,339933,53647
23870,888118,292833,101055
23871,193043,370366,47064
23872,999800,502808,148114
23873,760367,404000,109412
23874,138692,359022,105479
23875,807847,8604,2778
23876,323101,254814,23944
23877,863983,335482,4718
23878,530494,554010,209550
23879,997398,796950,37708
23880,542672,647898,154841
23881,582432,796689,91530
23882,15976,383179,98974
23883,803876,352180,74059
23884,767818,304834,124168
23885,183575,353437,98752
23886,470782,702903,156515
23887,291804,588170,147680
23888,73256,639770,37780
23889,670145,49448,16767
23890,359493,760219,179046
23891,758459,16886,6144
23892,583343,226844,18837
23893,939749,87686,33715
23894,29855,705072,187554
23895,523022,468991,223619
23896,135585,29517,718
23897,818683,721755,39942
23898,586921,492894,92041
23899,776810,518548,65560
23900,872227,534324,42463
23901,668346,780356,248741
23902,19570,190797,67273
23903,420571,323133,62887
23904,392634,604559,209150
23905,360119,382052,70399
23906,869664,497537,47888
23907,785458,596042,266155
23908,118265,334684,154093
23909,725389,407518,138350
23910,502249,726096,142952
23911,830108,576326,192675
23912,247094,380165,171931
23913,778794,575568,196621
23914,51272,591548,287573
23915,426022,768565,82740
23916,270502,591741,77297
23917,913273,750606,4544
23918,745370,590173,255799
23919,545241,489438,72730
23920,716813,118731,26876
23921,56871,493744,36799
23922,185727,327728,162879
23923,272808,224848,29147
23924,685785,484551,233848
23925,335665,179610,70500
23926,580479,632565,228511
23927,672443,149861,63548
23928,710409,417119,126878
23929,780975,786151,48579
23930,807565,684743,164192
23931,635734,536945,118799
23932,625248,484633,152788
23933,474987,16034,3129
23934,21873,56627,28088
23935,310348,164809,79694
23936,432959,108749,10765
23937,29305,793193,291540
23938,857164,40207,9554
23939,841618,536204,7505
23940,61895,341432,54156
23941,479149,436363,84304
23942,27126,472173,111328
23943,127587,6033,999
23944,32194,218129,35776
23945,236322,173887,8273
23946,543914,535140,180921
23947,518736,482067,169220
23948,754221,703028,51232
23949,167756,486272,128892
23950,976054,490905,209334
23951,56366,647512,182105
23952,962943,538287,86755
23953,968636,168977,27276
23954,244225,98669,35456
23955,277258,317628,40819
23956,892911,784940,296975
23957,668072,779557,15460
23958,913683,118931,4077
23959,554214,131195,59989
23960,855070,772350,69440
23961,703529,754004,22780
23962,47875,154054,75826
23963,921086,263646,2818
23964,932593,783103,106234
23965,265292,145872,65849
23966,709559,35595,9438
23967,877960,91249,19621
23968,371853,38699,11979
23969,994595,168540,23402
23970,633514,685001,109136
23971,769054,206729,56988
23972,533083,617286,104010
23973,993316,691839,34819
23974,526633,59312,9087
23975,308538,391405,162863
23976,444205,438182,123240
23977,17885,165700,31689
23978,63621,87529,32433
23979,357606,96624,36750
23980,76935,242266,99299
23981,514559,261315,24250
23982,975168,134701,26895
23983,612017,400671,58551
23984,588822,403436,50907
23985,859938,438458,154274
23986,264764,503921,238872
23987,624401,486254,74106
23988,932539,611867,52312
23989,892009,413029,86926
23990,899270,509012,241117
23991,710358,729143,248101
23992,184460,275746,105073
23993,774958,409060,106445
23994,62971,626119,4204
23995,921651,200350,85605
23996,8826,230471,98972
23997,668063,678242,161747
23998,444803,532323,76903
23999,232753,115690,28356
24000,475029,560865,111817
24001,264519,770172,203445
24002,343118,648857,130151
24003,128047,600395,199394
24004,410137,741239,161538
24005,173890,62223,2889
24006,612078,348423,121563
24007,243098,102809,51265
24008,213367,90251,24154
24009,425925,747663,62547
24010,425028,381669,35579
24011,860775,50115,18197
24012,316939,228221,25173
24013,999056,203640,93100
24014,135420,351383,132308
24015,262306,564200,216595
24016,370065,520183,184542
24017,540768,93359,16884
24018,821800,517647,225481
24019,486954,403145,87287
24020,292022,205285,39940
24021,837090,164784,29977
24022,156682,90674,34970
24023,55594,559034,96882
24024,325480,45542,8554
24025,257108,533854,259803
24026,281767,453133,133521
24027,555511,288757,65407
24028,855044,376897,28449
24029,275865,455782,175573
24030,721723,707863,94202
24031,790306,613846,188000
24032,723352,344068,106520
24033,247360,541157,126051
24034,788410,470859,11390
24035,58093,658959,1497
24036,988387,44581,18304
24037,419785,606675,24606
24038,222933,515285,65408
24039,167736,792844,43953
24040,738243,704721,6237
24041,387388,210012,99057
24042,392718,192642,16654
24043,643311,579156,172007
24044,218531,92877,3312
24045,84963,560541,70199
24046,702468,735989,114714
24047,542199,123540,11073
24048,852455,609729,227293
24049,302402,164548,73973
24050,978318,599165,109272
24051,583188,95252,23269
24052,84661,85021,17280
24053,955184,257101,128065
24054,509402,117122,49937
24055,294334,760668,174846
24056,99466,173961,49480
24057,600755,70708,22528
24058,719548,429311,23437
24059,235813,562988,234981
24060,613052,138802,11959
24061,499814,14916,2331
24062,959340,298594,49956
24063,161671,431487,74879
24064,533493,11999,1659
24065,742238,736896,328411
24066,843268,242764,25990
24067,505862,251184,76051
24068,790976,767684,297420
24069,557537,222989,8688
24070,73491,549127,36243
24071,214712,534490,143451
24072,987766,18856,9034
24073,642128,56684,28139
24074,89725,54944,25901
24075,62727,294468,47205
24076,486428,157403,47210
24077,729091,709077,8529
24078,635369,552953,111345
24079,441112,364535,170855
24080,610479,668373,153934
24081,469766,437264,23808
24082,669121,87284,41359
24083,619727,518871,129185
24084,928945,472786,222891
24085,239420,160989,75775
24086,804085,729045,64526
24087,86081,7042,674
24088,504047,406853,86483
24089,106103,682544,319951
24090,365306,605864,301787
24091,592284,462907,85790
24092,906775,76474,18560
24093,269112,633511,184466
24094,484387,410066,147871
24095,698330,307321,95824
24096,321902,27325,3191
24097,92783,164778,36702
24098,982223,93307,40659
24099,168921,415386,44832
24100,361587,667977,332285
24101,581766,613605,280628
24102,34821,135155,6169
24103,799856,630864,180278
24104,419031,518006,249621
24105,15671,386345,1221
24106,609866,210356,99864
24107,857475,616216,140521
24108,724767,156572,42493
24109,645145,350097,155277
24110,572936,290273,142064
24111,464030,336015,35994
24112,905322,453009,33366
24113,490506,234665,60034
24114,509963,405472,104216
24115,450591,20881,4387
24116,121393,612267,166183
24117,309906,626562,298895
24118,525041,252220,39897
24119,221185,641745,82835
24120,876216,486259,230070
24121,819023,468376,160854
24122,326286,749884,140503
24123,509416,317219,137725
24124,594033,631875,245306
24125,335972,12916,5518
24126,824318,59214,9248
24127,717035,543746,86616
24128,250408,390993,22701
24129,938601,741891,212390
24130,639315,42277,6599
24131,189012,356665,133479
24132,894203,266745,52325
24133,422414,769142,123936
24134,133446,619433,147615
24135,510634,385770,67822
24136,353511,69212,9487
24137,565641,405139,145756
24138,691467,255689,103850
24139,33091,573861,124219
24140,216686,456544,158153
24141,795618,301924,122220
24142,656709,673754,87522
24143,926374,788055,298566
24144,514291,712864,247672
24145,674069,728850,258815
24146,505804,739796,103659
24147,673732,208835,40342
24148,388422,66577,5752
24149,972808,277326,32130
24150,888375,93291,13664
24151,569614,489088,34899
24152,993435,672316,53102
24153,638846,267623,123732
24154,708370,697940,101012
24155,751913,324015,31386
24156,346334,23935,2942
24157,711860,411503,66184
24158,639158,337875,68889
24159,302490,595662,90409
24160,226987,15350,1032
24161,862081,72520,2987
24162,543991,696244,250961
24163,655434,454388,150781
24164,210140,357244,8065
24165,821892,673575,141573
24166,513780,108632,21251
24167,225046,604299,291113
24168,353985,542156,103743
24169,298287,190576,78340
24170,527672,362576,106761
24171,88239,141032,69374
24172,376846,690406,282742
24173,546864,237557,104192
24174,649663,413930,168096
24175,67449,277925,48104
24176,326334,429473,57116
24177,581501,196709,16415
24178,114901,594602,232477
24179,715898,471075,46406
24180,163917,349811,3683
24181,639131,556266,148262
24182,655691,342983,147336
24183,424068,34440,11680
24184,494914,629877,110985
24185,620229,443189,102451
24186,264189,174906,16857
24187,665123,20085,5227
24188,106284,379731,38924
24189,554517,619185,96549
24190,252876,394205,34436
24191,270769,733278,76918
